frequency_hz,magnitude_db,phase_degrees
1.178539,-58.573124,89.932475
1.179357,-58.567103,89.932428
1.180174,-58.561083,89.932381
1.180993,-58.555062,89.932334
1.181812,-58.549042,89.932287
1.182631,-58.543021,89.932240
1.183451,-58.537000,89.932193
1.184272,-58.530980,89.932146
1.185093,-58.524959,89.932099
1.185914,-58.518939,89.932052
1.186737,-58.512918,89.932005
1.187560,-58.506897,89.931958
1.188383,-58.500877,89.931911
1.189207,-58.494856,89.931863
1.190032,-58.488836,89.931816
1.190857,-58.482815,89.931769
1.191683,-58.476794,89.931722
1.192509,-58.470774,89.931674
1.193336,-58.464753,89.931627
1.194163,-58.458733,89.931580
1.194991,-58.452712,89.931532
1.195820,-58.446691,89.931485
1.196649,-58.440671,89.931437
1.197479,-58.434650,89.931390
1.198309,-58.428630,89.931342
1.199140,-58.422609,89.931294
1.199971,-58.416588,89.931247
1.200803,-58.410568,89.931199
1.201636,-58.404547,89.931151
1.202469,-58.398527,89.931104
1.203303,-58.392506,89.931056
1.204137,-58.386486,89.931008
1.204972,-58.380465,89.930960
1.205808,-58.374444,89.930912
1.206644,-58.368424,89.930864
1.207481,-58.362403,89.930816
1.208318,-58.356383,89.930769
1.209156,-58.350362,89.930721
1.209994,-58.344341,89.930672
1.210833,-58.338321,89.930624
1.211673,-58.332300,89.930576
1.212513,-58.326280,89.930528
1.213354,-58.320259,89.930480
1.214195,-58.314238,89.930432
1.215037,-58.308218,89.930384
1.215879,-58.302197,89.930335
1.216722,-58.296177,89.930287
1.217566,-58.290156,89.930239
1.218410,-58.284135,89.930190
1.219255,-58.278115,89.930142
1.220101,-58.272094,89.930093
1.220947,-58.266074,89.930045
1.221793,-58.260053,89.929996
1.222640,-58.254033,89.929948
1.223488,-58.248012,89.929899
1.224336,-58.241991,89.929851
1.225185,-58.235971,89.929802
1.226035,-58.229950,89.929753
1.226885,-58.223930,89.929705
1.227736,-58.217909,89.929656
1.228587,-58.211888,89.929607
1.229439,-58.205868,89.929558
1.230291,-58.199847,89.929510
1.231144,-58.193827,89.929461
1.231998,-58.187806,89.929412
1.232852,-58.181785,89.929363
1.233707,-58.175765,89.929314
1.234563,-58.169744,89.929265
1.235419,-58.163724,89.929216
1.236275,-58.157703,89.929167
1.237132,-58.151682,89.929118
1.237990,-58.145662,89.929068
1.238849,-58.139641,89.929019
1.239708,-58.133621,89.928970
1.240567,-58.127600,89.928921
1.241427,-58.121580,89.928871
1.242288,-58.115559,89.928822
1.243150,-58.109538,89.928773
1.244012,-58.103518,89.928723
1.244874,-58.097497,89.928674
1.245737,-58.091477,89.928625
1.246601,-58.085456,89.928575
1.247466,-58.079435,89.928526
1.248331,-58.073415,89.928476
1.249196,-58.067394,89.928426
1.250062,-58.061374,89.928377
1.250929,-58.055353,89.928327
1.251796,-58.049332,89.928277
1.252664,-58.043312,89.928228
1.253533,-58.037291,89.928178
1.254402,-58.031271,89.928128
1.255272,-58.025250,89.928078
1.256142,-58.019229,89.928028
1.257013,-58.013209,89.927978
1.257885,-58.007188,89.927929
1.258757,-58.001168,89.927879
1.259630,-57.995147,89.927829
1.260503,-57.989127,89.927779
1.261377,-57.983106,89.927728
1.262252,-57.977085,89.927678
1.263127,-57.971065,89.927628
1.264003,-57.965044,89.927578
1.264880,-57.959024,89.927528
1.265757,-57.953003,89.927478
1.266634,-57.946982,89.927427
1.267513,-57.940962,89.927377
1.268391,-57.934941,89.927327
1.269271,-57.928921,89.927276
1.270151,-57.922900,89.927226
1.271032,-57.916879,89.927175
1.271913,-57.910859,89.927125
1.272795,-57.904838,89.927074
1.273677,-57.898818,89.927024
1.274561,-57.892797,89.926973
1.275444,-57.886777,89.926922
1.276329,-57.880756,89.926872
1.277214,-57.874735,89.926821
1.278099,-57.868715,89.926770
1.278986,-57.862694,89.926720
1.279872,-57.856674,89.926669
1.280760,-57.850653,89.926618
1.281648,-57.844632,89.926567
1.282537,-57.838612,89.926516
1.283426,-57.832591,89.926465
1.284316,-57.826571,89.926414
1.285206,-57.820550,89.926363
1.286097,-57.814529,89.926312
1.286989,-57.808509,89.926261
1.287882,-57.802488,89.926210
1.288775,-57.796468,89.926159
1.289668,-57.790447,89.926107
1.290562,-57.784426,89.926056
1.291457,-57.778406,89.926005
1.292353,-57.772385,89.925954
1.293249,-57.766365,89.925902
1.294146,-57.760344,89.925851
1.295043,-57.754324,89.925800
1.295941,-57.748303,89.925748
1.296840,-57.742282,89.925697
1.297739,-57.736262,89.925645
1.298639,-57.730241,89.925594
1.299539,-57.724221,89.925542
1.300440,-57.718200,89.925490
1.301342,-57.712179,89.925439
1.302244,-57.706159,89.925387
1.303147,-57.700138,89.925335
1.304051,-57.694118,89.925283
1.304955,-57.688097,89.925232
1.305860,-57.682076,89.925180
1.306765,-57.676056,89.925128
1.307671,-57.670035,89.925076
1.308578,-57.664015,89.925024
1.309485,-57.657994,89.924972
1.310393,-57.651974,89.924920
1.311302,-57.645953,89.924868
1.312211,-57.639932,89.924816
1.313121,-57.633912,89.924764
1.314032,-57.627891,89.924712
1.314943,-57.621871,89.924659
1.315855,-57.615850,89.924607
1.316767,-57.609829,89.924555
1.317680,-57.603809,89.924503
1.318594,-57.597788,89.924450
1.319508,-57.591768,89.924398
1.320423,-57.585747,89.924345
1.321338,-57.579726,89.924293
1.322255,-57.573706,89.924240
1.323171,-57.567685,89.924188
1.324089,-57.561665,89.924135
1.325007,-57.555644,89.924083
1.325926,-57.549623,89.924030
1.326845,-57.543603,89.923977
1.327765,-57.537582,89.923925
1.328686,-57.531562,89.923872
1.329607,-57.525541,89.923819
1.330529,-57.519521,89.923766
1.331452,-57.513500,89.923713
1.332375,-57.507479,89.923661
1.333299,-57.501459,89.923608
1.334223,-57.495438,89.923555
1.335148,-57.489418,89.923502
1.336074,-57.483397,89.923449
1.337000,-57.477376,89.923396
1.337928,-57.471356,89.923342
1.338855,-57.465335,89.923289
1.339784,-57.459315,89.923236
1.340713,-57.453294,89.923183
1.341642,-57.447273,89.923130
1.342573,-57.441253,89.923076
1.343503,-57.435232,89.923023
1.344435,-57.429212,89.922970
1.345367,-57.423191,89.922916
1.346300,-57.417171,89.922863
1.347234,-57.411150,89.922809
1.348168,-57.405129,89.922756
1.349103,-57.399109,89.922702
1.350038,-57.393088,89.922649
1.350974,-57.387068,89.922595
1.351911,-57.381047,89.922541
1.352848,-57.375026,89.922488
1.353786,-57.369006,89.922434
1.354725,-57.362985,89.922380
1.355664,-57.356965,89.922326
1.356604,-57.350944,89.922272
1.357545,-57.344923,89.922218
1.358486,-57.338903,89.922165
1.359428,-57.332882,89.922111
1.360371,-57.326862,89.922057
1.361314,-57.320841,89.922002
1.362258,-57.314821,89.921948
1.363203,-57.308800,89.921894
1.364148,-57.302779,89.921840
1.365094,-57.296759,89.921786
1.366040,-57.290738,89.921732
1.366987,-57.284718,89.921677
1.367935,-57.278697,89.921623
1.368884,-57.272676,89.921569
1.369833,-57.266656,89.921514
1.370783,-57.260635,89.921460
1.371733,-57.254615,89.921406
1.372684,-57.248594,89.921351
1.373636,-57.242573,89.921296
1.374589,-57.236553,89.921242
1.375542,-57.230532,89.921187
1.376496,-57.224512,89.921133
1.377450,-57.218491,89.921078
1.378405,-57.212471,89.921023
1.379361,-57.206450,89.920968
1.380317,-57.200429,89.920914
1.381274,-57.194409,89.920859
1.382232,-57.188388,89.920804
1.383191,-57.182368,89.920749
1.384150,-57.176347,89.920694
1.385109,-57.170326,89.920639
1.386070,-57.164306,89.920584
1.387031,-57.158285,89.920529
1.387993,-57.152265,89.920474
1.388955,-57.146244,89.920419
1.389918,-57.140223,89.920364
1.390882,-57.134203,89.920308
1.391846,-57.128182,89.920253
1.392811,-57.122162,89.920198
1.393777,-57.116141,89.920142
1.394744,-57.110121,89.920087
1.395711,-57.104100,89.920032
1.396679,-57.098079,89.919976
1.397647,-57.092059,89.919921
1.398616,-57.086038,89.919865
1.399586,-57.080018,89.919810
1.400556,-57.073997,89.919754
1.401527,-57.067976,89.919698
1.402499,-57.061956,89.919643
1.403472,-57.055935,89.919587
1.404445,-57.049915,89.919531
1.405419,-57.043894,89.919475
1.406393,-57.037873,89.919420
1.407368,-57.031853,89.919364
1.408344,-57.025832,89.919308
1.409321,-57.019812,89.919252
1.410298,-57.013791,89.919196
1.411276,-57.007771,89.919140
1.412254,-57.001750,89.919084
1.413234,-56.995729,89.919028
1.414214,-56.989709,89.918972
1.415194,-56.983688,89.918915
1.416175,-56.977668,89.918859
1.417157,-56.971647,89.918803
1.418140,-56.965626,89.918747
1.419123,-56.959606,89.918690
1.420107,-56.953585,89.918634
1.421092,-56.947565,89.918577
1.422077,-56.941544,89.918521
1.423063,-56.935523,89.918465
1.424050,-56.929503,89.918408
1.425038,-56.923482,89.918351
1.426026,-56.917462,89.918295
1.427015,-56.911441,89.918238
1.428004,-56.905421,89.918181
1.428994,-56.899400,89.918125
1.429985,-56.893379,89.918068
1.430977,-56.887359,89.918011
1.431969,-56.881338,89.917954
1.432962,-56.875318,89.917897
1.433955,-56.869297,89.917840
1.434950,-56.863276,89.917784
1.435945,-56.857256,89.917726
1.436940,-56.851235,89.917669
1.437937,-56.845215,89.917612
1.438934,-56.839194,89.917555
1.439931,-56.833173,89.917498
1.440930,-56.827153,89.917441
1.441929,-56.821132,89.917384
1.442929,-56.815112,89.917326
1.443929,-56.809091,89.917269
1.444930,-56.803071,89.917212
1.445932,-56.797050,89.917154
1.446935,-56.791029,89.917097
1.447938,-56.785009,89.917039
1.448942,-56.778988,89.916982
1.449947,-56.772968,89.916924
1.450952,-56.766947,89.916867
1.451958,-56.760926,89.916809
1.452965,-56.754906,89.916751
1.453973,-56.748885,89.916694
1.454981,-56.742865,89.916636
1.455990,-56.736844,89.916578
1.456999,-56.730823,89.916520
1.458009,-56.724803,89.916462
1.459020,-56.718782,89.916404
1.460032,-56.712762,89.916346
1.461044,-56.706741,89.916288
1.462057,-56.700721,89.916230
1.463071,-56.694700,89.916172
1.464086,-56.688679,89.916114
1.465101,-56.682659,89.916056
1.466117,-56.676638,89.915998
1.467133,-56.670618,89.915940
1.468151,-56.664597,89.915881
1.469169,-56.658576,89.915823
1.470187,-56.652556,89.915765
1.471207,-56.646535,89.915706
1.472227,-56.640515,89.915648
1.473248,-56.634494,89.915589
1.474269,-56.628474,89.915531
1.475291,-56.622453,89.915472
1.476314,-56.616432,89.915413
1.477338,-56.610412,89.915355
1.478362,-56.604391,89.915296
1.479388,-56.598371,89.915237
1.480413,-56.592350,89.915179
1.481440,-56.586329,89.915120
1.482467,-56.580309,89.915061
1.483495,-56.574288,89.915002
1.484524,-56.568268,89.914943
1.485553,-56.562247,89.914884
1.486583,-56.556226,89.914825
1.487614,-56.550206,89.914766
1.488645,-56.544185,89.914707
1.489677,-56.538165,89.914648
1.490710,-56.532144,89.914589
1.491744,-56.526124,89.914529
1.492778,-56.520103,89.914470
1.493813,-56.514082,89.914411
1.494849,-56.508062,89.914352
1.495886,-56.502041,89.914292
1.496923,-56.496021,89.914233
1.497961,-56.490000,89.914173
1.499000,-56.483979,89.914114
1.500039,-56.477959,89.914054
1.501079,-56.471938,89.913995
1.502120,-56.465918,89.913935
1.503161,-56.459897,89.913875
1.504204,-56.453876,89.913816
1.505247,-56.447856,89.913756
1.506290,-56.441835,89.913696
1.507335,-56.435815,89.913636
1.508380,-56.429794,89.913576
1.509426,-56.423774,89.913516
1.510473,-56.417753,89.913456
1.511520,-56.411732,89.913396
1.512568,-56.405712,89.913336
1.513617,-56.399691,89.913276
1.514666,-56.393671,89.913216
1.515717,-56.387650,89.913156
1.516768,-56.381629,89.913096
1.517819,-56.375609,89.913035
1.518872,-56.369588,89.912975
1.519925,-56.363568,89.912915
1.520979,-56.357547,89.912854
1.522033,-56.351527,89.912794
1.523089,-56.345506,89.912734
1.524145,-56.339485,89.912673
1.525202,-56.333465,89.912612
1.526259,-56.327444,89.912552
1.527317,-56.321424,89.912491
1.528377,-56.315403,89.912431
1.529436,-56.309382,89.912370
1.530497,-56.303362,89.912309
1.531558,-56.297341,89.912248
1.532620,-56.291321,89.912187
1.533683,-56.285300,89.912127
1.534746,-56.279280,89.912066
1.535810,-56.273259,89.912005
1.536875,-56.267238,89.911944
1.537941,-56.261218,89.911883
1.539007,-56.255197,89.911821
1.540074,-56.249177,89.911760
1.541142,-56.243156,89.911699
1.542211,-56.237135,89.911638
1.543280,-56.231115,89.911577
1.544350,-56.225094,89.911515
1.545421,-56.219074,89.911454
1.546493,-56.213053,89.911393
1.547565,-56.207032,89.911331
1.548638,-56.201012,89.911270
1.549712,-56.194991,89.911208
1.550786,-56.188971,89.911147
1.551862,-56.182950,89.911085
1.552938,-56.176930,89.911023
1.554015,-56.170909,89.910962
1.555092,-56.164888,89.910900
1.556170,-56.158868,89.910838
1.557249,-56.152847,89.910776
1.558329,-56.146827,89.910714
1.559410,-56.140806,89.910652
1.560491,-56.134785,89.910591
1.561573,-56.128765,89.910529
1.562656,-56.122744,89.910466
1.563739,-56.116724,89.910404
1.564824,-56.110703,89.910342
1.565909,-56.104683,89.910280
1.566994,-56.098662,89.910218
1.568081,-56.092641,89.910156
1.569168,-56.086621,89.910093
1.570256,-56.080600,89.910031
1.571345,-56.074580,89.909969
1.572435,-56.068559,89.909906
1.573525,-56.062538,89.909844
1.574616,-56.056518,89.909781
1.575708,-56.050497,89.909719
1.576800,-56.044477,89.909656
1.577894,-56.038456,89.909593
1.578988,-56.032436,89.909531
1.580083,-56.026415,89.909468
1.581178,-56.020394,89.909405
1.582275,-56.014374,89.909342
1.583372,-56.008353,89.909280
1.584470,-56.002333,89.909217
1.585568,-55.996312,89.909154
1.586668,-55.990291,89.909091
1.587768,-55.984271,89.909028
1.588869,-55.978250,89.908965
1.589971,-55.972230,89.908901
1.591073,-55.966209,89.908838
1.592176,-55.960188,89.908775
1.593280,-55.954168,89.908712
1.594385,-55.948147,89.908649
1.595490,-55.942127,89.908585
1.596597,-55.936106,89.908522
1.597704,-55.930086,89.908458
1.598812,-55.924065,89.908395
1.599920,-55.918044,89.908331
1.601030,-55.912024,89.908268
1.602140,-55.906003,89.908204
1.603251,-55.899983,89.908141
1.604362,-55.893962,89.908077
1.605475,-55.887941,89.908013
1.606588,-55.881921,89.907949
1.607702,-55.875900,89.907886
1.608817,-55.869880,89.907822
1.609932,-55.863859,89.907758
1.611049,-55.857839,89.907694
1.612166,-55.851818,89.907630
1.613284,-55.845797,89.907566
1.614402,-55.839777,89.907502
1.615522,-55.833756,89.907438
1.616642,-55.827736,89.907373
1.617763,-55.821715,89.907309
1.618884,-55.815694,89.907245
1.620007,-55.809674,89.907181
1.621130,-55.803653,89.907116
1.622254,-55.797633,89.907052
1.623379,-55.791612,89.906987
1.624505,-55.785592,89.906923
1.625631,-55.779571,89.906858
1.626758,-55.773550,89.906794
1.627886,-55.767530,89.906729
1.629015,-55.761509,89.906664
1.630145,-55.755489,89.906600
1.631275,-55.749468,89.906535
1.632406,-55.743447,89.906470
1.633538,-55.737427,89.906405
1.634671,-55.731406,89.906340
1.635804,-55.725386,89.906275
1.636938,-55.719365,89.906210
1.638073,-55.713345,89.906145
1.639209,-55.707324,89.906080
1.640346,-55.701303,89.906015
1.641483,-55.695283,89.905950
1.642621,-55.689262,89.905885
1.643760,-55.683242,89.905820
1.644900,-55.677221,89.905754
1.646041,-55.671200,89.905689
1.647182,-55.665180,89.905624
1.648324,-55.659159,89.905558
1.649467,-55.653139,89.905493
1.650611,-55.647118,89.905427
1.651755,-55.641098,89.905361
1.652901,-55.635077,89.905296
1.654047,-55.629056,89.905230
1.655194,-55.623036,89.905164
1.656341,-55.617015,89.905099
1.657490,-55.610995,89.905033
1.658639,-55.604974,89.904967
1.659789,-55.598953,89.904901
1.660940,-55.592933,89.904835
1.662092,-55.586912,89.904769
1.663244,-55.580892,89.904703
1.664397,-55.574871,89.904637
1.665552,-55.568851,89.904571
1.666706,-55.562830,89.904505
1.667862,-55.556809,89.904439
1.669019,-55.550789,89.904372
1.670176,-55.544768,89.904306
1.671334,-55.538748,89.904240
1.672493,-55.532727,89.904173
1.673652,-55.526706,89.904107
1.674813,-55.520686,89.904040
1.675974,-55.514665,89.903974
1.677136,-55.508645,89.903907
1.678299,-55.502624,89.903841
1.679463,-55.496604,89.903774
1.680628,-55.490583,89.903707
1.681793,-55.484562,89.903640
1.682959,-55.478542,89.903574
1.684126,-55.472521,89.903507
1.685294,-55.466501,89.903440
1.686462,-55.460480,89.903373
1.687632,-55.454459,89.903306
1.688802,-55.448439,89.903239
1.689973,-55.442418,89.903172
1.691145,-55.436398,89.903105
1.692317,-55.430377,89.903037
1.693491,-55.424357,89.902970
1.694665,-55.418336,89.902903
1.695840,-55.412315,89.902836
1.697016,-55.406295,89.902768
1.698192,-55.400274,89.902701
1.699370,-55.394254,89.902633
1.700548,-55.388233,89.902566
1.701727,-55.382212,89.902498
1.702907,-55.376192,89.902431
1.704088,-55.370171,89.902363
1.705270,-55.364151,89.902295
1.706452,-55.358130,89.902228
1.707635,-55.352110,89.902160
1.708819,-55.346089,89.902092
1.710004,-55.340068,89.902024
1.711190,-55.334048,89.901956
1.712377,-55.328027,89.901888
1.713564,-55.322007,89.901820
1.714752,-55.315986,89.901752
1.715941,-55.309965,89.901684
1.717131,-55.303945,89.901616
1.718322,-55.297924,89.901548
1.719513,-55.291904,89.901479
1.720705,-55.285883,89.901411
1.721898,-55.279863,89.901343
1.723092,-55.273842,89.901274
1.724287,-55.267821,89.901206
1.725483,-55.261801,89.901137
1.726679,-55.255780,89.901069
1.727876,-55.249760,89.901000
1.729074,-55.243739,89.900931
1.730273,-55.237718,89.900863
1.731473,-55.231698,89.900794
1.732674,-55.225677,89.900725
1.733875,-55.219657,89.900656
1.735077,-55.213636,89.900587
1.736280,-55.207616,89.900519
1.737484,-55.201595,89.900450
1.738689,-55.195574,89.900381
1.739895,-55.189554,89.900311
1.741101,-55.183533,89.900242
1.742308,-55.177513,89.900173
1.743516,-55.171492,89.900104
1.744725,-55.165472,89.900035
1.745935,-55.159451,89.899965
1.747146,-55.153430,89.899896
1.748357,-55.147410,89.899827
1.749570,-55.141389,89.899757
1.750783,-55.135369,89.899688
1.751997,-55.129348,89.899618
1.753211,-55.123327,89.899548
1.754427,-55.117307,89.899479
1.755644,-55.111286,89.899409
1.756861,-55.105266,89.899339
1.758079,-55.099245,89.899270
1.759298,-55.093225,89.899200
1.760518,-55.087204,89.899130
1.761739,-55.081183,89.899060
1.762960,-55.075163,89.898990
1.764183,-55.069142,89.898920
1.765406,-55.063122,89.898850
1.766630,-55.057101,89.898780
1.767855,-55.051080,89.898709
1.769081,-55.045060,89.898639
1.770308,-55.039039,89.898569
1.771535,-55.033019,89.898499
1.772763,-55.026998,89.898428
1.773993,-55.020978,89.898358
1.775223,-55.014957,89.898287
1.776454,-55.008936,89.898217
1.777685,-55.002916,89.898146
1.778918,-54.996895,89.898076
1.780151,-54.990875,89.898005
1.781386,-54.984854,89.897934
1.782621,-54.978833,89.897863
1.783857,-54.972813,89.897793
1.785094,-54.966792,89.897722
1.786332,-54.960772,89.897651
1.787570,-54.954751,89.897580
1.788810,-54.948731,89.897509
1.790050,-54.942710,89.897438
1.791291,-54.936689,89.897367
1.792533,-54.930669,89.897296
1.793776,-54.924648,89.897224
1.795020,-54.918628,89.897153
1.796265,-54.912607,89.897082
1.797510,-54.906587,89.897010
1.798757,-54.900566,89.896939
1.800004,-54.894545,89.896867
1.801252,-54.888525,89.896796
1.802501,-54.882504,89.896724
1.803751,-54.876484,89.896653
1.805001,-54.870463,89.896581
1.806253,-54.864442,89.896509
1.807505,-54.858422,89.896438
1.808759,-54.852401,89.896366
1.810013,-54.846381,89.896294
1.811268,-54.840360,89.896222
1.812524,-54.834340,89.896150
1.813781,-54.828319,89.896078
1.815038,-54.822298,89.896006
1.816297,-54.816278,89.895934
1.817556,-54.810257,89.895862
1.818817,-54.804237,89.895790
1.820078,-54.798216,89.895717
1.821340,-54.792196,89.895645
1.822603,-54.786175,89.895573
1.823866,-54.780154,89.895500
1.825131,-54.774134,89.895428
1.826397,-54.768113,89.895355
1.827663,-54.762093,89.895283
1.828930,-54.756072,89.895210
